ID,list,item,condition,rating,modal
57779132,4,9,H,NA,might_probably
57779132,4,10,L,NA,might_probably
57779132,4,11,HL,NA,might_probably
57779132,4,12,LH,NA,might_probably
57779132,4,13,H,NA,may_certainly
57779132,4,14,L,NA,may_certainly
57779132,4,15,HL,NA,may_certainly
57779132,4,16,LH,NA,may_certainly
57779132,4,1,L,52,must_probably
57779132,4,2,HL,50,must_probably
57779132,4,3,LH,88,must_probably
57779132,4,4,H,87,must_probably
57779132,4,5,L,60,would_possibly
57779132,4,6,HL,79,would_possibly
57779132,4,7,LH,95,would_possibly
57779132,4,8,H,61,would_possibly
57779132,4,9,L,73,might_probably
57779132,4,10,HL,50,might_probably
57779132,4,11,LH,50,might_probably
57779132,4,12,H,93,might_probably
57779132,4,13,L,53,may_certainly
57779132,4,14,HL,92,may_certainly
57779132,4,15,LH,84,may_certainly
57779132,4,16,H,95,may_certainly
35093189,2,1,HL,NA,must_probably
35093189,2,2,LH,NA,must_probably
35093189,2,3,H,NA,must_probably
35093189,2,4,L,NA,must_probably
35093189,2,5,HL,NA,would_possibly
35093189,2,6,LH,NA,would_possibly
35093189,2,7,H,NA,would_possibly
35093189,2,8,L,NA,would_possibly
35093189,2,9,HL,NA,might_probably
35093189,2,10,LH,NA,might_probably
35093189,2,11,H,NA,might_probably
35093189,2,12,L,NA,might_probably
35093189,2,13,HL,NA,may_certainly
35093189,2,14,LH,NA,may_certainly
35093189,2,15,H,NA,may_certainly
35093189,2,16,L,NA,may_certainly
35093189,2,1,LH,75,must_probably
35093189,2,2,H,100,must_probably
35093189,2,3,L,75,must_probably
35093189,2,4,HL,75,must_probably
35093189,2,5,LH,75,would_possibly
35093189,2,6,H,100,would_possibly
35093189,2,7,L,75,would_possibly
35093189,2,8,HL,75,would_possibly
35093189,2,9,LH,75,might_probably
35093189,2,10,H,75,might_probably
35093189,2,11,L,75,might_probably
35093189,2,12,HL,75,might_probably
35093189,2,13,LH,75,may_certainly
35093189,2,14,H,100,may_certainly
35093189,2,15,L,75,may_certainly
35093189,2,16,HL,75,may_certainly
35093189,2,1,H,NA,must_probably
35093189,2,2,L,NA,must_probably
35093189,2,3,HL,NA,must_probably
35093189,2,4,LH,NA,must_probably
35093189,2,5,H,NA,would_possibly
35093189,2,6,L,NA,would_possibly
35093189,2,7,HL,NA,would_possibly
35093189,2,8,LH,NA,would_possibly
35093189,2,9,H,NA,might_probably
35093189,2,10,L,NA,might_probably
35093189,2,11,HL,NA,might_probably
35093189,2,12,LH,NA,might_probably
35093189,2,13,H,NA,may_certainly
35093189,2,14,L,NA,may_certainly
35093189,2,15,HL,NA,may_certainly
35093189,2,16,LH,NA,may_certainly
35093189,2,1,L,NA,must_probably
35093189,2,2,HL,NA,must_probably
35093189,2,3,LH,NA,must_probably
35093189,2,4,H,NA,must_probably
35093189,2,5,L,NA,would_possibly
35093189,2,6,HL,NA,would_possibly
35093189,2,7,LH,NA,would_possibly
35093189,2,8,H,NA,would_possibly
35093189,2,9,L,NA,might_probably
35093189,2,10,HL,NA,might_probably
35093189,2,11,LH,NA,might_probably
35093189,2,12,H,NA,might_probably
35093189,2,13,L,NA,may_certainly
35093189,2,14,HL,NA,may_certainly
35093189,2,15,LH,NA,may_certainly
35093189,2,16,H,NA,may_certainly
19081248,4,1,HL,NA,must_probably
19081248,4,2,LH,NA,must_probably
19081248,4,3,H,NA,must_probably
19081248,4,4,L,NA,must_probably
19081248,4,5,HL,NA,would_possibly
19081248,4,6,LH,NA,would_possibly
19081248,4,7,H,NA,would_possibly
19081248,4,8,L,NA,would_possibly
19081248,4,9,HL,NA,might_probably
19081248,4,10,LH,NA,might_probably
19081248,4,11,H,NA,might_probably
19081248,4,12,L,NA,might_probably
19081248,4,13,HL,NA,may_certainly
19081248,4,14,LH,NA,may_certainly
19081248,4,15,H,NA,may_certainly
19081248,4,16,L,NA,may_certainly
19081248,4,1,LH,NA,must_probably
19081248,4,2,H,NA,must_probably
19081248,4,3,L,NA,must_probably
19081248,4,4,HL,NA,must_probably
19081248,4,5,LH,NA,would_possibly
19081248,4,6,H,NA,would_possibly
19081248,4,7,L,NA,would_possibly
19081248,4,8,HL,NA,would_possibly
19081248,4,9,LH,NA,might_probably
19081248,4,10,H,NA,might_probably
19081248,4,11,L,NA,might_probably
19081248,4,12,HL,NA,might_probably
19081248,4,13,LH,NA,may_certainly
19081248,4,14,H,NA,may_certainly
19081248,4,15,L,NA,may_certainly
19081248,4,16,HL,NA,may_certainly
19081248,4,1,H,NA,must_probably
19081248,4,2,L,NA,must_probably
19081248,4,3,HL,NA,must_probably
19081248,4,4,LH,NA,must_probably
19081248,4,5,H,NA,would_possibly
19081248,4,6,L,NA,would_possibly
19081248,4,7,HL,NA,would_possibly
19081248,4,8,LH,NA,would_possibly
19081248,4,9,H,NA,might_probably
19081248,4,10,L,NA,might_probably
19081248,4,11,HL,NA,might_probably
19081248,4,12,LH,NA,might_probably
19081248,4,13,H,NA,may_certainly
19081248,4,14,L,NA,may_certainly
19081248,4,15,HL,NA,may_certainly
19081248,4,16,LH,NA,may_certainly
19081248,4,1,L,60,must_probably
19081248,4,2,HL,80,must_probably
19081248,4,3,LH,70,must_probably
19081248,4,4,H,71,must_probably
19081248,4,5,L,70,would_possibly
19081248,4,6,HL,71,would_possibly
19081248,4,7,LH,50,would_possibly
19081248,4,8,H,91,would_possibly
19081248,4,9,L,71,might_probably
19081248,4,10,HL,51,might_probably
19081248,4,11,LH,86,might_probably
19081248,4,12,H,82,might_probably
19081248,4,13,L,70,may_certainly
19081248,4,14,HL,62,may_certainly
19081248,4,15,LH,79,may_certainly
19081248,4,16,H,80,may_certainly
57956943,1,1,HL,93,must_probably
57956943,1,2,LH,89,must_probably
57956943,1,3,H,80,must_probably
57956943,1,4,L,66,must_probably
57956943,1,5,HL,68,would_possibly
57956943,1,6,LH,67,would_possibly
57956943,1,7,H,78,would_possibly
57956943,1,8,L,86,would_possibly
57956943,1,9,HL,72,might_probably
57956943,1,10,LH,61,might_probably
57956943,1,11,H,59,might_probably
57956943,1,12,L,53,might_probably
57956943,1,13,HL,95,may_certainly
57956943,1,14,LH,97,may_certainly
57956943,1,15,H,94,may_certainly
57956943,1,16,L,66,may_certainly
57956943,1,1,LH,NA,must_probably
57956943,1,2,H,NA,must_probably
57956943,1,3,L,NA,must_probably
57956943,1,4,HL,NA,must_probably
57956943,1,5,LH,NA,would_possibly
57956943,1,6,H,NA,would_possibly
57956943,1,7,L,NA,would_possibly
57956943,1,8,HL,NA,would_possibly
57956943,1,9,LH,NA,might_probably
57956943,1,10,H,NA,might_probably
57956943,1,11,L,NA,might_probably
57956943,1,12,HL,NA,might_probably
57956943,1,13,LH,NA,may_certainly
57956943,1,14,H,NA,may_certainly
57956943,1,15,L,NA,may_certainly
57956943,1,16,HL,NA,may_certainly
57956943,1,1,H,NA,must_probably
57956943,1,2,L,NA,must_probably
57956943,1,3,HL,NA,must_probably
57956943,1,4,LH,NA,must_probably
57956943,1,5,H,NA,would_possibly
57956943,1,6,L,NA,would_possibly
57956943,1,7,HL,NA,would_possibly
57956943,1,8,LH,NA,would_possibly
57956943,1,9,H,NA,might_probably
57956943,1,10,L,NA,might_probably
57956943,1,11,HL,NA,might_probably
57956943,1,12,LH,NA,might_probably
57956943,1,13,H,NA,may_certainly
57956943,1,14,L,NA,may_certainly
57956943,1,15,HL,NA,may_certainly
57956943,1,16,LH,NA,may_certainly
57956943,1,1,L,NA,must_probably
57956943,1,2,HL,NA,must_probably
57956943,1,3,LH,NA,must_probably
57956943,1,4,H,NA,must_probably
57956943,1,5,L,NA,would_possibly
57956943,1,6,HL,NA,would_possibly
57956943,1,7,LH,NA,would_possibly
57956943,1,8,H,NA,would_possibly
57956943,1,9,L,NA,might_probably
57956943,1,10,HL,NA,might_probably
57956943,1,11,LH,NA,might_probably
57956943,1,12,H,NA,might_probably
57956943,1,13,L,NA,may_certainly
57956943,1,14,HL,NA,may_certainly
57956943,1,15,LH,NA,may_certainly
57956943,1,16,H,NA,may_certainly
359417,3,1,HL,NA,must_probably
359417,3,2,LH,NA,must_probably
359417,3,3,H,NA,must_probably
359417,3,4,L,NA,must_probably
359417,3,5,HL,NA,would_possibly
359417,3,6,LH,NA,would_possibly
359417,3,7,H,NA,would_possibly
359417,3,8,L,NA,would_possibly
359417,3,9,HL,NA,might_probably
359417,3,10,LH,NA,might_probably
359417,3,11,H,NA,might_probably
359417,3,12,L,NA,might_probably
359417,3,13,HL,NA,may_certainly
359417,3,14,LH,NA,may_certainly
359417,3,15,H,NA,may_certainly
359417,3,16,L,NA,may_certainly
359417,3,1,LH,NA,must_probably
359417,3,2,H,NA,must_probably
359417,3,3,L,NA,must_probably
359417,3,4,HL,NA,must_probably
359417,3,5,LH,NA,would_possibly
359417,3,6,H,NA,would_possibly
359417,3,7,L,NA,would_possibly
359417,3,8,HL,NA,would_possibly
359417,3,9,LH,NA,might_probably
359417,3,10,H,NA,might_probably
359417,3,11,L,NA,might_probably
359417,3,12,HL,NA,might_probably
359417,3,13,LH,NA,may_certainly
359417,3,14,H,NA,may_certainly
359417,3,15,L,NA,may_certainly
359417,3,16,HL,NA,may_certainly
359417,3,1,H,98,must_probably
359417,3,2,L,80,must_probably
359417,3,3,HL,86,must_probably
359417,3,4,LH,90,must_probably
359417,3,5,H,98,would_possibly
359417,3,6,L,61,would_possibly
359417,3,7,HL,61,would_possibly
359417,3,8,LH,70,would_possibly
359417,3,9,H,81,might_probably
359417,3,10,L,60,might_probably
359417,3,11,HL,61,might_probably
359417,3,12,LH,71,might_probably
359417,3,13,H,98,may_certainly
359417,3,14,L,61,may_certainly
359417,3,15,HL,80,may_certainly
359417,3,16,LH,80,may_certainly
359417,3,1,L,NA,must_probably
359417,3,2,HL,NA,must_probably
359417,3,3,LH,NA,must_probably
359417,3,4,H,NA,must_probably
359417,3,5,L,NA,would_possibly
359417,3,6,HL,NA,would_possibly
359417,3,7,LH,NA,would_possibly
359417,3,8,H,NA,would_possibly
359417,3,9,L,NA,might_probably
359417,3,10,HL,NA,might_probably
359417,3,11,LH,NA,might_probably
359417,3,12,H,NA,might_probably
359417,3,13,L,NA,may_certainly
359417,3,14,HL,NA,may_certainly
359417,3,15,LH,NA,may_certainly
359417,3,16,H,NA,may_certainly
94113125,2,1,HL,NA,must_probably
94113125,2,2,LH,NA,must_probably
94113125,2,3,H,NA,must_probably
94113125,2,4,L,NA,must_probably
94113125,2,5,HL,NA,would_possibly
94113125,2,6,LH,NA,would_possibly
94113125,2,7,H,NA,would_possibly
94113125,2,8,L,NA,would_possibly
94113125,2,9,HL,NA,might_probably
94113125,2,10,LH,NA,might_probably
94113125,2,11,H,NA,might_probably
94113125,2,12,L,NA,might_probably
94113125,2,13,HL,NA,may_certainly
94113125,2,14,LH,NA,may_certainly
94113125,2,15,H,NA,may_certainly
94113125,2,16,L,NA,may_certainly
94113125,2,1,LH,81,must_probably
94113125,2,2,H,70,must_probably
94113125,2,3,L,58,must_probably
94113125,2,4,HL,83,must_probably
94113125,2,5,LH,56,would_possibly
94113125,2,6,H,74,would_possibly
94113125,2,7,L,84,would_possibly
94113125,2,8,HL,81,would_possibly
94113125,2,9,LH,70,might_probably
94113125,2,10,H,53,might_probably
94113125,2,11,L,60,might_probably
94113125,2,12,HL,76,might_probably
94113125,2,13,LH,81,may_certainly
94113125,2,14,H,91,may_certainly
94113125,2,15,L,59,may_certainly
94113125,2,16,HL,91,may_certainly
94113125,2,1,H,NA,must_probably
94113125,2,2,L,NA,must_probably
94113125,2,3,HL,NA,must_probably
94113125,2,4,LH,NA,must_probably
94113125,2,5,H,NA,would_possibly
94113125,2,6,L,NA,would_possibly
94113125,2,7,HL,NA,would_possibly
94113125,2,8,LH,NA,would_possibly
94113125,2,9,H,NA,might_probably
94113125,2,10,L,NA,might_probably
94113125,2,11,HL,NA,might_probably
94113125,2,12,LH,NA,might_probably
94113125,2,13,H,NA,may_certainly
94113125,2,14,L,NA,may_certainly
94113125,2,15,HL,NA,may_certainly
94113125,2,16,LH,NA,may_certainly
94113125,2,1,L,NA,must_probably
94113125,2,2,HL,NA,must_probably
94113125,2,3,LH,NA,must_probably
94113125,2,4,H,NA,must_probably
94113125,2,5,L,NA,would_possibly
94113125,2,6,HL,NA,would_possibly
94113125,2,7,LH,NA,would_possibly
94113125,2,8,H,NA,would_possibly
94113125,2,9,L,NA,might_probably
94113125,2,10,HL,NA,might_probably
94113125,2,11,LH,NA,might_probably
94113125,2,12,H,NA,might_probably
94113125,2,13,L,NA,may_certainly
94113125,2,14,HL,NA,may_certainly
94113125,2,15,LH,NA,may_certainly
94113125,2,16,H,NA,may_certainly
